,CODIGOCIE,ESCOLA,DIRETORIA,MUNICIPIO,SERIE,IDPort,IDMat,IndDesemp,IndFluxo,IDESP,META,ORDEM,_REGICAO_NOME,_ANO,_DIRETORIA_ID,_MUNICIPIO_ID
16895,905410,MARIA CECILIA TEIXEIRA PINTO PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,9357","4,0123","4,47","1,0000","4,47","4,62",2,INTERIOR,2019,20403,190
16896,905410,MARIA CECILIA TEIXEIRA PINTO PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"5,0983","2,9410","4,02","1,0000","4,02","4,12",3,INTERIOR,2019,20403,190
16897,018041,JUVENAL ALVIM MAJOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"6,2093","5,3333","5,77","1,0000","5,77","5,79",2,INTERIOR,2019,20403,190
16898,018041,JUVENAL ALVIM MAJOR,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"5,6667","4,0653","4,87","1,0000","4,87","4,88",3,INTERIOR,2019,20403,190
16899,498452,JULIO CESAR FLORIDO RAFAELI PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,6230","3,3330","3,48","0,9891","3,44","3,81",2,INTERIOR,2019,20403,190
16900,498452,JULIO CESAR FLORIDO RAFAELI PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"1,7537","0,9930","1,37","0,9731","1,33","2,47",3,INTERIOR,2019,20403,190
16901,042584,JOSE PIRES ALVIM,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,9750","3,8093","4,39","0,9821","4,31","5,18",2,INTERIOR,2019,20403,190
16902,042584,JOSE PIRES ALVIM,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"3,9553","1,7370","2,85","0,9482","2,70","3,32",3,INTERIOR,2019,20403,190
16903,907315,JOAO EVANGELISTA MARIANO DA COSTA LOBO PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,0857","2,9827","3,53","0,9454","3,34","3,59",2,INTERIOR,2019,20403,190
16904,903838,JOAO ANTONIO RODRIGUES PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"2,4917","2,5573","2,52","0,9910","2,50","3,35",2,INTERIOR,2019,20403,190
16905,047089,IZOLINA PATROCINIO DE LIMA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,5607","2,9543","3,26","0,9377","3,06","3,33",2,INTERIOR,2019,20403,190
16906,047089,IZOLINA PATROCINIO DE LIMA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,1733","0,5333","1,35","0,8481","1,14","1,55",3,INTERIOR,2019,20403,190
16907,017917,GABRIEL DA SILVA PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,5º ANO EF,"5,5553","4,5833","5,07","1,0000","5,07",,1,INTERIOR,2019,20403,190
16908,017917,GABRIEL DA SILVA PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,9093","4,2923","4,60","1,0000","4,60","4,74",2,INTERIOR,2019,20403,190
16909,017929,ZILAH BARRETO PACITTI PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,4643","3,7803","4,12","0,9848","4,06","4,25",2,INTERIOR,2019,20403,190
16910,017929,ZILAH BARRETO PACITTI PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,7953","2,2220","2,51","0,9159","2,30","2,93",3,INTERIOR,2019,20403,190
16911,018004,FRANCISCO DE AGUIAR PECANHA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"4,4153","2,2117","3,31","0,9265","3,07","3,40",3,INTERIOR,2019,20403,190
16912,049448,EDINALDO APARECIDO SALLES ESTUDANTE,BRAGANCA PAULISTA,ATIBAIA,5º ANO EF,"6,6663","5,8620","6,26","1,0000","6,26",,1,INTERIOR,2019,20403,190
16913,049448,EDINALDO APARECIDO SALLES ESTUDANTE,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,6390","4,4447","4,54","1,0000","4,54","5,36",2,INTERIOR,2019,20403,190
16914,017887,MARIA DO CARMO BARBOSA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,0583","3,4900","3,77","0,9829","3,71","4,17",2,INTERIOR,2019,20403,190
16915,017887,MARIA DO CARMO BARBOSA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,8667","1,9297","2,40","0,9120","2,19","2,42",3,INTERIOR,2019,20403,190
16916,909361,SILVIO DE CARVALHO PINTO JUNIOR DOUTOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,1380","3,1720","3,66","0,9920","3,63","4,09",2,INTERIOR,2019,20403,225
16917,909361,SILVIO DE CARVALHO PINTO JUNIOR DOUTOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,5697","1,6847","2,63","0,9391","2,47","3,49",3,INTERIOR,2019,20403,225
16918,912864,SILES COLI PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,7930","2,7483","3,27","0,9967","3,26","3,74",2,INTERIOR,2019,20403,225
16919,912864,SILES COLI PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"4,1177","2,5177","3,32","0,9586","3,18","3,56",3,INTERIOR,2019,20403,225
16920,018053,JOSE ALVIM,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"5,1157","4,4213","4,77","0,9932","4,74","4,87",2,INTERIOR,2019,20403,190
16921,018053,JOSE ALVIM,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"4,3873","2,5160","3,45","0,9717","3,35","3,63",3,INTERIOR,2019,20403,190
16922,017772,PAULO SILVA PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,3883","3,4943","3,94","1,0000","3,94","4,18",2,INTERIOR,2019,20403,225
16923,017772,PAULO SILVA PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,9297","2,2833","3,11","0,9899","3,08","3,48",3,INTERIOR,2019,20403,225
16924,900187,MATHILDE TEIXEIRA DE MORAES PROFESSORA,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,9217","2,8407","3,38","0,9794","3,31","3,56",2,INTERIOR,2019,20403,225
16925,900187,MATHILDE TEIXEIRA DE MORAES PROFESSORA,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,5513","1,7333","2,64","0,9214","2,43","2,65",3,INTERIOR,2019,20403,225
16926,909359,MARIA JOSE MORAES SALLES PROFESSORA,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"5,1997","3,5893","4,39","1,0000","4,39","4,45",3,INTERIOR,2019,20403,225
16927,907327,MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,3327","2,3270","2,83","0,9967","2,82","3,43",2,INTERIOR,2019,20403,225
16928,907327,MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,4953","1,4963","2,50","0,9585","2,40","2,62",3,INTERIOR,2019,20403,225
16929,049924,FULVIA MARIA APARECIDA CANCHERINI FAZZIO PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,5237","2,8090","3,17","0,9654","3,06","3,33",2,INTERIOR,2019,20403,190
16930,049924,FULVIA MARIA APARECIDA CANCHERINI FAZZIO PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,7770","1,3883","2,08","0,9154","1,90","2,13",3,INTERIOR,2019,20403,190
16931,907340,JOSE NANTALA BADUE PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,3177","3,3330","3,83","0,9698","3,71","3,93",2,INTERIOR,2019,20403,225
16932,907340,JOSE NANTALA BADUE PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"4,0970","2,4807","3,29","0,9167","3,02","3,20",3,INTERIOR,2019,20403,225
16933,017899,MATEUS NUNES DE SIQUEIRA PADRE,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,1800","2,5813","2,88","0,9611","2,77","3,05",2,INTERIOR,2019,20403,190
16934,017899,MATEUS NUNES DE SIQUEIRA PADRE,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,4597","0,8570","1,66","0,9333","1,55","2,08",3,INTERIOR,2019,20403,190
16935,040368,CONSTANTINO SIMOES DE LIMA PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,8667","2,9883","3,43","0,9896","3,39","3,84",2,INTERIOR,2019,20403,190
16936,040368,CONSTANTINO SIMOES DE LIMA PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"3,4790","2,8000","3,14","0,9727","3,05","3,23",3,INTERIOR,2019,20403,190
16937,018036,ISMAEL AGUIAR LEME,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,7287","4,4570","4,59","1,0000","4,59","4,73",2,INTERIOR,2019,20403,225
16938,912888,INALDO MANTA DESPORTISTA,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,4923","3,6227","4,06","1,0000","4,06","4,53",2,INTERIOR,2019,20403,225
16939,912888,INALDO MANTA DESPORTISTA,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,5423","2,8680","3,21","1,0000","3,21","3,53",3,INTERIOR,2019,20403,225
16940,017985,FRANCISCO DE ASSIS GONCALVES CORONEL,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,1820","2,9577","3,07","0,9951","3,05","3,88",2,INTERIOR,2019,20403,225
16941,921185,FERNANDO AMOS SIRIANI DR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"4,4440","3,0213","3,73","0,9972","3,72","3,94",2,INTERIOR,2019,20403,225
16942,921185,FERNANDO AMOS SIRIANI DR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,9347","2,3643","3,15","0,9545","3,01","3,21",3,INTERIOR,2019,20403,225
16943,017760,CASPER LIBERO,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,1580","2,4243","2,79","0,8889","2,48","3,83",2,INTERIOR,2019,20403,225
16944,017760,CASPER LIBERO,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"2,9223","1,6997","2,31","0,7756","1,79","2,48",3,INTERIOR,2019,20403,225
16945,434814,BRUNO FLORENZANO PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,7577","4,2597","4,01","0,9860","3,95","4,15",2,INTERIOR,2019,20403,225
16946,434814,BRUNO FLORENZANO PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,7183","3,2047","3,46","0,9593","3,32","3,48",3,INTERIOR,2019,20403,225
16947,017991,ALCINDO BUENO DE ASSIS MINISTRO,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,9583","2,6663","3,31","0,9769","3,23","3,69",2,INTERIOR,2019,20403,225
16948,017991,ALCINDO BUENO DE ASSIS MINISTRO,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,8690","2,1410","3,01","0,9263","2,79","2,99",3,INTERIOR,2019,20403,225
16949,903851,LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"5,5880","5,1963","5,39","1,0000","5,39","5,45",2,INTERIOR,2019,20403,225
16950,903851,LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,4350","2,3817","2,91","0,9762","2,84","3,22",3,INTERIOR,2019,20403,225
16951,017954,CIRCE TEIXEIRA MUSA E SILVA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,0510","3,7253","3,89","0,9939","3,87","4,08",2,INTERIOR,2019,20403,190
16952,017954,CIRCE TEIXEIRA MUSA E SILVA PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"3,6540","2,2423","2,95","0,9378","2,77","2,97",3,INTERIOR,2019,20403,190
16953,903848,CARLOS JOSE RIBEIRO PROFESSOR,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"4,9260","4,1130","4,52","1,0000","4,52","4,67",2,INTERIOR,2019,20403,190
16954,045627,JOSE MANOEL ALVARES ROSENDE PROFESSOR,BRAGANCA PAULISTA,BOM JESUS DOS PERDOES,9º ANO EF,"3,7843","2,9887","3,39","0,9325","3,16","3,76",2,INTERIOR,2019,20403,220
16955,017978,JOSE GUILHERME,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,7717","3,1210","3,45","0,9973","3,44","3,68",2,INTERIOR,2019,20403,225
16956,564680,JOÃO ERNESTO DE ALMEIDA VANNI,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,6140","2,4243","3,02","0,9832","2,97","3,24",2,INTERIOR,2019,20403,225
16957,903887,WASHINGTON JOSE DE LACERDA ORTIZ PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,1440","6,4053","6,27","1,0000","6,27",,1,INTERIOR,2019,20417,244
16958,017735,NARCISO PIERONI,BRAGANCA PAULISTA,SOCORRO,9º ANO EF,"3,7943","2,9350","3,36","0,9676","3,25","3,50",2,INTERIOR,2019,20403,668
16959,017735,NARCISO PIERONI,BRAGANCA PAULISTA,SOCORRO,3º ANO EM,"3,6980","1,8617","2,78","0,9301","2,59","2,80",3,INTERIOR,2019,20403,668
16960,018879,VITOR MEIRELLES,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"5,2443","3,5353","4,39","0,9690","4,25","4,32",3,INTERIOR,2019,20417,244
16961,914873,UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,3243","5,1667","5,75","1,0000","5,75","6,64",1,INTERIOR,2019,20417,244
16962,914873,UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"2,8697","3,1537","3,01","1,0000","3,01","3,28",2,INTERIOR,2019,20417,244
16963,018272,THOMAS ALVES DOUTOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,2000","4,3057","4,75","0,9740","4,63","4,88",1,INTERIOR,2019,20417,244
16964,018272,THOMAS ALVES DOUTOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,4820","2,5363","3,01","0,9406","2,83","3,87",2,INTERIOR,2019,20417,244
16965,018272,THOMAS ALVES DOUTOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,4970","1,7187","2,61","0,8374","2,19","2,67",3,INTERIOR,2019,20417,244
16966,065626,TELEMACO PAIOLI MELGES DOUTOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,3840","2,1027","2,74","0,9645","2,64","3,64",2,INTERIOR,2019,20417,244
16967,065626,TELEMACO PAIOLI MELGES DOUTOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"2,6837","1,2223","1,95","0,8788","1,71","2,39",3,INTERIOR,2019,20417,244
16968,018545,SOPHIA VELTER SALGADO PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,0987","7,6190","7,36","1,0000","7,36","7,71",1,INTERIOR,2019,20417,244
16969,914885,SERGIO PEREIRA PORTO FISICO ,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,4997","7,7297","7,61","1,0000","7,61","7,62",1,INTERIOR,2019,20417,244
16970,047077,ARACY BUENO CONTI PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,9º ANO EF,"3,4903","3,0027","3,25","0,9598","3,12","3,53",2,INTERIOR,2019,20403,190
16971,047077,ARACY BUENO CONTI PROFESSORA,BRAGANCA PAULISTA,ATIBAIA,3º ANO EM,"2,4360","2,0513","2,24","0,9359","2,10","2,36",3,INTERIOR,2019,20403,190
16972,017784,JOSE MAURICIO DA ROCHA DOM,BRAGANCA PAULISTA,BRAGANCA PAULISTA,9º ANO EF,"3,9783","2,9550","3,47","0,9726","3,37","3,80",2,INTERIOR,2019,20403,225
16973,017784,JOSE MAURICIO DA ROCHA DOM,BRAGANCA PAULISTA,BRAGANCA PAULISTA,3º ANO EM,"3,0530","1,5363","2,29","0,9143","2,09","2,91",3,INTERIOR,2019,20403,225
16974,037965,MARIO NATIVIDADE DOUTOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,0000","3,1203","3,56","1,0000","3,56","3,79",2,INTERIOR,2019,20417,244
16975,037965,MARIO NATIVIDADE DOUTOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"1,6233","1,1110","1,37","1,0000","1,37","2,47",3,INTERIOR,2019,20417,244
16976,018387,REGINA COUTINHO NOGUEIRA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,6790","6,7877","7,23","1,0000","7,23","7,24",1,INTERIOR,2019,20417,244
16977,018351,OROSIMBO MAIA,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,0973","2,7777","3,44","0,9725","3,35","3,60",2,INTERIOR,2019,20417,244
16978,018351,OROSIMBO MAIA,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,5867","1,9047","2,75","0,9037","2,49","2,84",3,INTERIOR,2019,20417,244
16979,042648,VITORIO JOSE ANTONIO ZAMARION PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"8,4107","7,6630","8,04","1,0000","8,04","8,23",1,INTERIOR,2019,20417,244
16980,065785,MARIA DE LOURDES BORDINI PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"4,8847","4,2527","4,57","1,0000","4,57","4,97",1,INTERIOR,2019,20417,244
16981,907364,MARIA ALICE COLEVATI RODRIGUES PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,4447","6,3340","6,39","0,9945","6,35","6,42",1,INTERIOR,2019,20417,244
16982,018512,MALLET MARECHAL,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"8,3143","7,6887","8,00","1,0000","8,00","8,01",1,INTERIOR,2019,20417,244
16983,920502,LUIZ GONZAGA HORTA LISBOA PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,6873","7,2107","7,45","0,9845","7,33","7,34",1,INTERIOR,2019,20417,244
16984,920502,LUIZ GONZAGA HORTA LISBOA PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,6410","4,3143","4,48","0,9750","4,37","4,53",2,INTERIOR,2019,20417,244
16985,018120,LUIS GONZAGA DE MOURA MONSENHOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,3747","4,5653","4,47","0,9845","4,40","4,56",2,INTERIOR,2019,20417,244
16986,018120,LUIS GONZAGA DE MOURA MONSENHOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"4,3193","2,3610","3,34","0,9591","3,20","3,37",3,INTERIOR,2019,20417,244
16987,040861,LEONOR ZUHLKE FALSON PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,2227","5,3340","5,28","1,0000","5,28","6,82",1,INTERIOR,2019,20417,244
16988,905458,JULIA LUIZ RUETE,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,0000","5,9333","5,47","0,9970","5,45","5,62",1,INTERIOR,2019,20417,244
16989,042626,SEBASTIAO RAMOS NOGUEIRA PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"4,6160","3,0767","3,85","0,9091","3,50","3,64",3,INTERIOR,2019,20417,244
16990,018211,JOSE VILAGELIN NETO PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,0383","2,9690","3,50","0,9912","3,47","3,71",2,INTERIOR,2019,20417,244
16991,018211,JOSE VILAGELIN NETO PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,8890","1,9403","2,91","0,9912","2,88","3,13",3,INTERIOR,2019,20417,244
16992,018582,JOSE PEDRO DE OLIVEIRA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,9443","6,0000","6,47","1,0000","6,47","6,53",1,INTERIOR,2019,20417,244
16993,047181,WILSON BRANDAO TOFFANO PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,5793","6,8653","7,22","1,0000","7,22","7,23",1,INTERIOR,2019,20417,244
16994,042614,NEWTON SILVA TELLES PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,7780","5,7577","5,77","1,0000","5,77","5,90",1,INTERIOR,2019,20417,244
16995,903875,MOACYR SANTOS DE CAMPOS PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,0557","3,0000","3,53","0,9407","3,32","3,57",2,INTERIOR,2019,20417,244
16996,903875,MOACYR SANTOS DE CAMPOS PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,2200","1,5530","2,39","0,7083","1,69","2,37",3,INTERIOR,2019,20417,244
16997,907418,HUMBERTO DE CAMPOS INSTITUTO POPULAR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,4903","3,7253","4,61","1,0000","4,61","6,57",1,INTERIOR,2019,20417,244
16998,042651,HILTON FEDERICI PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,0667","2,8207","3,44","0,9531","3,28","3,82",2,INTERIOR,2019,20417,244
16999,042651,HILTON FEDERICI PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,7910","2,1567","2,97","0,8954","2,66","3,37",3,INTERIOR,2019,20417,244
17000,035932,HILDEBRANDO SIQUEIRA PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,5237","2,8453","3,18","0,9668","3,07","3,89",2,INTERIOR,2019,20417,244
17001,035932,HILDEBRANDO SIQUEIRA PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,7400","1,8607","2,80","0,9462","2,65","3,23",3,INTERIOR,2019,20417,244
17002,018338,GUSTAVO MARCONDES,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,8827","4,1667","4,52","0,9984","4,51","4,83",2,INTERIOR,2019,20417,244
17003,047193,ROQUE DE MAGALHAES BARROS PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,3333","9,5000","8,42","1,0000","8,42","8,43",1,INTERIOR,2019,20417,244
17004,018521,GERALDO DE REZENDE BARAO,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,4450","3,1003","3,77","1,0000","3,77","3,99",2,INTERIOR,2019,20417,244
17005,018521,GERALDO DE REZENDE BARAO,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,4847","1,7163","2,60","0,9933","2,58","2,79",3,INTERIOR,2019,20417,244
17006,018399,JOAQUIM FERREIRA LIMA PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,8747","5,2073","6,04","1,0000","6,04","6,14",1,INTERIOR,2019,20417,244
17007,018399,JOAQUIM FERREIRA LIMA PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,7823","2,7563","3,27","0,9212","3,01","3,32",2,INTERIOR,2019,20417,244
17008,018399,JOAQUIM FERREIRA LIMA PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,0557","2,0510","2,55","0,8046","2,05","2,28",3,INTERIOR,2019,20417,244
17009,018296,JOAO NERY DOM,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"5,6000","3,3333","4,47","0,9940","4,44","4,50",3,INTERIOR,2019,20417,244
17010,018107,FRANCISCO BARRETO LEME,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,7590","6,4763","6,62","0,9929","6,57","6,61",1,INTERIOR,2019,20417,244
17011,018107,FRANCISCO BARRETO LEME,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,9213","3,2453","3,58","0,9831","3,52","3,91",2,INTERIOR,2019,20417,244
17012,018107,FRANCISCO BARRETO LEME,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,0110","1,4813","2,25","0,9512","2,14","2,95",3,INTERIOR,2019,20417,244
17013,018867,FRANCISCO ALVARES PROFESSOR,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"4,3060","4,7920","4,55","0,9857","4,48","4,63",2,INTERIOR,2019,20417,244
17014,018867,FRANCISCO ALVARES PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"3,9287","2,0000","2,96","0,9597","2,84","4,03",3,INTERIOR,2019,20417,244
17015,018077,FIRMINO GONCALVES SILVEIRA CORONEL,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"5,4543","5,0793","5,27","1,0000","5,27","5,45",1,INTERIOR,2019,20417,244
17016,018806,FELIPE CANTUSIO,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"5,0523","4,1580","4,61","0,9646","4,45","4,62",2,INTERIOR,2019,20417,244
17017,018806,FELIPE CANTUSIO,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"4,7500","3,4110","4,08","0,9336","3,81","3,93",3,INTERIOR,2019,20417,244
17018,018454,FABIO FARIA DE SYLLOS PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,6663","5,5267","6,10","1,0000","6,10","6,44",1,INTERIOR,2019,20417,244
17019,912924,EUNICE VIRGINIA RAMOS NAVERO PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,0493","5,6407","5,85","0,9907","5,80","6,82",1,INTERIOR,2019,20417,244
17020,912924,EUNICE VIRGINIA RAMOS NAVERO PROFESSORA,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"5,0000","4,8153","4,91","0,9760","4,79","4,91",2,INTERIOR,2019,20417,244
17021,912924,EUNICE VIRGINIA RAMOS NAVERO PROFESSORA,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"1,3333","2,0000","1,67","1,0000","1,67","2,53",3,INTERIOR,2019,20417,244
17022,018193,DORA MARIA MACIEL DE CASTRO KANSO PROFESSORA,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"6,3250","5,6137","5,97","1,0000","5,97","6,08",1,INTERIOR,2019,20417,244
17023,018193,DORA MARIA MACIEL DE CASTRO KANSO PROFESSORA,CAMPINAS LESTE,CAMPINAS,9º ANO EF,"3,6113","3,0637","3,34","0,9864","3,29","3,54",2,INTERIOR,2019,20417,244
17024,017838,JOAO APOCALIPSE PROFESSOR,BRAGANCA PAULISTA,PEDRA BELA,3º ANO EM,"3,3897","2,3883","2,89","0,9639","2,79","3,34",3,INTERIOR,2019,20403,516
17025,018569,DJALMA OCTAVIANO PROFESSOR,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"5,9790","3,5940","4,79","0,9867","4,73","4,76",3,INTERIOR,2019,20417,244
17026,035907,DANTE ALIGHIERI VITA PROFESSOR,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"4,5833","3,3337","3,96","1,0000","3,96","6,77",1,INTERIOR,2019,20417,244
17027,018326,CULTO A CIENCIA,CAMPINAS LESTE,CAMPINAS,3º ANO EM,"5,2517","3,7777","4,51","1,0000","4,51","4,56",3,INTERIOR,2019,20417,244
17028,018144,CRISTIANO VOLKART,CAMPINAS LESTE,CAMPINAS,5º ANO EF,"7,1707","6,4340","6,80","1,0000","6,80","7,01",1,INTERIOR,2019,20417,244
